age,gender
6,male
6,male
6,male
6,female
6,male
6,male
6,male
6,male
6,male
6,male
6,female
6,male
6,male
6,male
6,male
6,female
6,male
6,female
6,male
6,female
6,female
6,male
6,male
6,male
6,male
6,male
6,male
6,male
6,female
6,male
6,male
6,female
6,female
6,male
6,male
6,female
6,male
6,male
6,male
6,male
6,female
6,male
6,male
6,female
6,male
6,female
6,male
6,female
6,female
6,female
6,male
6,male
6,male
6,male
6,male
6,male
6,female
6,female
6,female
6,female
6,female
6,male
6,female
6,female
6,male
6,female
6,male
6,female
6,male
6,male
6,female
6,female
6,female
6,female
6,male
6,male
6,male
6,male
6,female
6,male
6,female
6,female
6,female
6,male
6,male
6,female
6,male
6,male
6,female
6,male
6,female
6,female
6,female
6,male
6,female
6,male
6,male
6,male
6,female
6,male
6,female
6,female
6,female
6,female
6,male
6,male
6,female
6,female
6,female
6,male
6,male
6,male
6,male
6,female
6,female
6,male
6,female
6,female
6,male
6,male
6,female
6,female
6,female
6,female
6,female
6,female
6,male
6,male
6,female
6,male
6,male
6,female
6,male
6,female
6,female
6,male
6,male
6,male
6,male
6,female
6,female
6,female
6,male
6,male
6,female
6,female
6,female
6,male
6,female
6,female
6,male
6,male
6,male
6,male
6,female
6,female
6,male
6,male
6,male
6,male
6,female
6,female
6,female
6,female
6,male
6,female
6,male
6,female
6,female
6,female
6,female
6,female
6,male
6,male
6,female
6,female
6,male
6,male
6,male
6,male
6,male
6,male
6,male
6,male
6,male
6,male
6,female
6,male
6,male
6,male
6,male
6,female
6,male
6,male
6,female
6,male
6,female
6,female
6,male
6,female
6,female
6,female
6,female
6,male
6,male
6,female
6,male
6,female
6,female
6,female
6,female
6,female
6,female
6,female
6,male
6,male
6,male
6,male
6,male
6,female
6,male
6,male
6,male
6,female
6,male
6,male
6,male
6,female
6,male
6,female
6,female
6,male
6,female
6,female
6,female
6,female
6,female
6,female
6,female
6,male
6,female
6,female
6,female
6,male
6,female
6,male
6,male
6,male
6,female
6,female
6,male
6,male
6,female
6,male
6,female
6,male
6,male
6,female
6,male
6,female
6,female
6,female
6,male
6,female
6,female
6,female
6,female
6,female
6,male
6,male
6,male
6,male
6,female
6,male
6,male
6,male
6,male
6,male
6,female
6,male
6,male
6,female
6,male
6,female
6,female
6,male
6,female
6,female
6,male
6,male
6,female
6,male
6,female
6,female
6,male
6,female
6,male
6,male
6,female
6,male
6,male
6,male
6,male
6,male
6,male
6,female
6,female
6,male
6,female
6,male
6,female
6,male
6,female
6,male
6,male
6,male
6,female
6,female
6,male
6,female
6,male
6,male
6,male
6,female
6,male
6,male
6,female
6,male
6,female
6,female
6,male
6,female
6,male
6,male
6,male
6,female
6,male
6,female
6,female
6,female
6,female
6,male
6,male
6,male
6,male
6,female
6,male
6,female
6,male
6,male
6,female
6,male
6,female
6,female
6,female
6,male
6,female
6,male
6,male
6,male
6,female
6,female
6,female
6,female
6,female
6,female
6,female
6,female
6,male
6,male
6,male
6,female
6,female
6,male
6,male
6,male
6,male
6,male
6,female
6,male
6,female
6,female
6,male
6,male
6,male
6,female
6,female
6,female
6,male
6,male
6,female
6,male
6,male
6,female
6,male
6,female
6,female
6,male
6,male
6,male
6,male
6,female
6,female
6,male
6,male
6,male
6,female
6,female
6,male
6,female
6,male
6,female
6,female
6,male
6,female
6,male
6,male
6,female
6,female
6,female
6,male
6,female
6,female
6,female
6,male
6,female
6,male
6,male
6,male
6,male
6,female
6,female
6,female
6,female
6,male
6,male
6,male
6,male
6,female
6,female
6,female
6,female
6,male
6,male
6,male
6,male
6,male
6,male
6,male
6,male
6,male
6,female
6,male
6,male
6,male
6,male
6,male
6,male
6,male
6,female
6,female
6,female
6,male
6,female
6,female
6,female
6,male
6,female
6,male
6,female
6,male
6,male
6,male
6,female
6,male
6,male
6,female
6,female
6,male
6,male
6,female
6,male
6,female
6,male
6,male
6,female
6,male
6,male
6,male
6,male
6,male
6,male
6,male
6,female
6,male
6,female
6,male
6,female
6,female
6,male
6,male
6,female
6,male
6,female
6,female
6,male
6,female
6,female
6,female
6,male
6,female
6,male
6,female
6,male
6,female
6,male
6,male
6,male
6,female
6,female
6,male
6,male
6,female
6,female
6,male
6,female
6,female
6,female
6,male
6,female
6,male
6,male
6,male
6,female
6,male
6,male
6,female
6,female
6,male
6,male
6,female
6,female
6,female
6,male
6,female
6,female
6,female
6,male
6,male
6,female
6,female
6,female
6,male
6,female
6,female
6,female
6,female
6,male
6,female
6,male
6,female
6,male
6,male
6,male
6,male
6,male
6,male
6,female
6,female
6,female
6,male
6,female
6,female
6,male
6,male
6,female
6,male
6,male
6,male
6,male
6,female
6,male
6,female
6,female
6,male
6,male
6,male
6,male
6,female
6,male
6,male
6,male
6,female
6,female
6,male
6,female
6,male
6,male
6,male
6,female
6,male
6,male
6,female
6,female
6,female
6,male
6,male
6,female
6,female
6,male
6,male
6,female
6,female
6,female
6,female
6,male
6,male
6,male
6,female
6,female
6,female
6,female
6,male
6,female
6,female
6,female
6,female
6,female
6,female
6,male
6,male
6,male
6,female
6,female
6,female
6,female
6,male
6,female
6,male
6,male
6,male
6,male
6,male
6,male
6,male
6,male
6,male
6,male
6,female
6,male
6,male
6,female
6,male
6,male
6,male
6,female
6,female
6,male
6,male
6,male
6,female
6,male
6,male
6,male
6,female
6,female
6,male
6,male
6,male
6,male
6,female
6,male
6,female
6,female
6,female
6,female
6,male
6,male
6,male
6,male
6,female
6,male
6,male
6,female
6,female
6,male
6,male
6,female
6,male
6,female
6,female
6,female
6,male
6,male
6,female
6,female
6,male
6,male
6,female
6,female
6,female
6,female
6,female
6,female
6,male
6,male
6,male
6,female
6,female
6,female
6,male
6,male
6,male
6,male
6,male
6,male
6,female
6,female
6,male
6,male
6,male
6,male
6,male
6,male
6,female
6,male
6,female
6,male
6,female
6,female
6,female
6,male
6,female
6,male
6,female
6,male
6,male
6,male
6,female
6,female
6,female
6,female
6,male
6,female
6,male
6,male
6,female
6,male
6,female
6,female
6,female
6,male
6,male
6,female
6,female
6,male
6,female
6,female
6,male
6,male
6,female
6,female
6,female
6,male
6,female
6,male
6,female
6,female
6,male
6,male
6,female
6,female
6,male
6,male
6,female
6,female
6,female
6,female
6,male
6,female
6,female
6,female
6,female
6,female
6,male
6,male
6,female
6,male
6,male
6,female
6,female
6,male
6,male
6,female
6,female
6,male
6,male
6,male
6,male
6,female
6,female
6,male
6,female
6,male
6,male
6,male
6,male
6,female
6,male
6,male
6,male
6,female
6,male
6,female
6,male
6,male
6,male
6,female
6,male
6,male
6,male
6,male
6,male
6,male
6,male
6,female
6,male
6,male
6,female
6,male
6,male
6,male
6,male
6,male
6,female
6,male
6,male
6,male
6,male
6,male
6,male
6,female
6,male
6,male
6,female
6,female
6,female
6,female
6,female
6,female
6,female
6,female
6,female
6,male
6,female
6,female
6,male
6,female
6,female
6,female
6,female
6,male
6,male
6,female
6,male
6,male
6,male
6,female
6,male
6,male
6,male
6,male
6,female
6,male
6,male
6,female
6,male
6,female
6,male
6,female
6,female
6,female
6,male
6,male
6,male
6,female
6,male
6,female
6,female
6,male
6,male
6,female
6,female
6,female
6,male
6,male
6,male
6,female
6,male
6,female
6,female
6,male
6,female
6,male
6,female
6,female
6,female
6,female
6,male
6,male
6,female
6,female
6,female
6,male
6,male
6,female
6,male
6,male
6,female
6,female
6,male
6,male
6,female
6,female
6,female
6,male
6,female
6,female
6,male
6,female
6,male
6,female
6,female
6,male
6,female
6,male
6,female
6,male
6,female
6,female
6,female
6,female
6,female
6,female
6,female
6,female
6,female
6,female
6,female
6,female
6,female
6,female
6,female
6,female
6,male
6,female
6,female
6,female
6,female
6,female
6,male
6,female
6,male
6,female
6,male
6,female
6,male
6,female
6,male
6,female
6,male
6,male
6,male
6,female
6,male
6,male
6,male
6,male
6,male
6,male
6,female
6,female
6,male
6,male
6,male
6,male
6,male
6,male
6,male
6,female
6,female
6,male
6,female
6,female
6,male
6,male
6,female
6,female
6,female
6,female
6,male
6,male
6,female
6,male
6,male
6,male
6,female
6,male
6,female
6,male
6,male
6,female
6,female
6,female
6,male
6,male
6,female
6,male
6,female
6,female
6,female
6,female
6,male
6,female
6,female
6,male
6,male
6,male
6,male
6,female
6,female
6,female
6,male
6,male
6,female
6,female
6,female
6,male
6,male
6,female
6,female
6,male
6,male
6,female
6,female
6,female
6,male
6,female
6,male
6,male
6,male
6,male
6,female
6,female
6,male
6,female
6,female
6,female
6,female
6,male
6,male
6,male
6,male
6,female
6,male
6,female
6,male
6,male
6,male
6,female
6,male
6,male
6,female
6,female
6,female
6,male
6,male
6,male
6,female
6,female
6,female
6,female
6,female
6,female
6,male
6,male
6,female
6,male
6,female
6,male
6,male
6,female
6,female
6,male
6,female
6,male
6,female
6,male
6,male
6,male
6,female
6,male
6,female
6,female
6,female
6,female
6,female
6,female
6,female
6,female
6,male
6,female
6,male
6,male
6,female
6,male
6,female
6,male
6,female
6,male
6,female
6,female
6,female
6,female
6,female
6,male
6,male
6,male
6,female
6,female
6,female
6,male
6,female
6,male
6,female
6,male
6,female
6,female
6,female
6,male
6,male
6,male
6,male
6,female
6,female
6,male
6,male
6,male
6,male
6,female
6,male
6,male
6,male
6,female
6,female
6,male
6,male
6,female
6,male
6,female
6,male
6,female
6,female
6,female
6,female
6,female
6,male
6,male
6,female
6,female
6,male
6,female
6,female
6,female
6,male
6,male
6,female
6,male
6,male
6,male
6,male
6,male
6,female
6,female
6,male
6,male
6,male
6,male
6,male
6,female
6,male
6,male
6,male
6,female
6,male
6,male
6,male
6,female
6,female
6,male
6,male
6,female
6,male
6,male
6,female
6,female
6,female
6,female
6,male
6,female
6,female
6,female
6,female
6,female
6,female
6,female
6,female
6,male
6,male
6,female
6,male
6,female
6,female
6,female
6,male
6,female
6,female
6,male
6,female
6,male
6,female
6,male
6,female
6,male
6,female
6,male
6,male
6,male
6,female
6,female
6,female
6,female
6,male
6,female
6,male
6,male
6,male
6,male
6,male
6,male
6,male
6,male
6,female
6,male
6,female
6,female
6,male
6,male
6,male
6,female
6,female
6,female
6,female
6,male
6,male
6,female
6,female
6,male
6,female
6,male
6,female
6,female
6,female
6,female
6,female
6,female
6,male
6,female
6,female
6,male
6,male
6,female
6,male
6,female
6,male
6,female
6,female
6,female
6,male
6,female
6,male
6,male
6,female
6,female
6,male
6,female
6,female
6,male
6,female
6,male
6,female
6,female
6,female
6,male
6,male
6,male
6,male
6,female
6,male
6,female
6,female
6,male
6,male
6,male
6,female
6,female
6,female
6,female
6,male
6,female
6,male
6,male
6,male
6,male
6,female
6,male
6,male
6,male
6,female
6,male
6,male
6,female
6,female
6,female
6,female
6,male
6,female
6,female
6,male
6,male
6,male
6,male
6,female
6,male
6,female
6,female
6,female
6,male
6,male
6,male
6,female
6,female
6,female
6,female
6,male
6,male
6,female
6,male
6,female
6,female
6,female
6,male
6,female
6,male
6,female
6,female
6,male
6,male
6,female
6,female
6,female
6,female
6,female
6,female
6,female
6,male
6,female
6,female
6,male
6,female
6,female
6,male
6,female
6,male
6,female
6,male
6,female
6,male
6,male
6,male
6,female
6,female
6,female
6,female
6,female
6,male
6,female
6,female
6,male
6,male
6,female
6,male
6,male
6,female
6,female
6,male
6,male
6,male
6,male
6,male
6,male
6,female
6,male
6,male
6,female
6,female
6,female
6,female
6,male
6,female
6,male
6,female
6,female
6,female
6,male
6,male
6,male
6,female
6,male
6,male
6,female
6,female
6,female
6,male
6,male
6,female
6,female
6,female
6,male
6,male
6,male
6,male
6,female
6,female
6,female
6,male
6,female
6,female
6,male
6,female
6,female
6,male
6,female
6,female
6,female
6,female
6,female
6,female
6,female
6,female
6,female
6,male
6,male
6,female
6,female
6,male
6,female
6,female
6,male
6,male
6,female
6,female
6,male
6,female
6,male
6,male
6,female
6,male
6,female
6,female
6,male
6,female
6,male
6,female
6,female
6,male
6,male
6,female
6,female
6,female
6,female
6,female
6,female
6,male
6,male
6,male
6,male
6,female
6,female
6,male
6,male
6,female
6,female
6,female
6,female
6,male
6,female
6,male
6,male
6,female
6,female
6,male
6,female
6,female
6,female
6,female
6,male
6,male
6,female
6,male
6,female
6,male
6,male
6,male
6,male
6,female
6,female
6,male
6,female
6,female
6,female
6,female
6,male
6,female
6,female
6,male
6,female
6,female
6,male
6,female
6,female
6,female
6,male
6,female
6,male
6,male
6,female
6,female
6,male
6,female
6,female
6,male
6.001369,male
6.001369,male
6.001369,female
6.001369,male
6.001369,male
6.001369,female
6.001369,male
6.001369,male
6.001369,female
6.001369,female
6.001369,female
6.001369,male
6.001369,female
6.001369,female
6.001369,male
6.001369,female
6.001369,male
6.001369,female
6.001369,female
6.001369,male
6.001369,female
6.001369,male
6.001369,female
6.001369,female
6.001369,female
6.001369,male
6.001369,female
6.001369,female
6.001369,male
6.001369,male
6.001369,female
6.001369,female
6.001369,male
6.001369,male
6.001369,male
6.001369,female
6.001369,female
6.001369,male
6.001369,male
6.001369,female
6.001369,male
6.001369,female
6.001369,male
6.001369,male
6.001369,female
6.001369,female
6.001369,female
6.001369,female
6.001369,male
6.001369,male
6.001369,male
6.001369,female
6.001369,female
6.001369,male
6.001369,male
6.001369,male
6.001369,female
6.001369,male
6.001369,female
6.001369,male
6.001369,male
6.001369,female
6.001369,male
6.001369,female
6.001369,female
6.001369,male
6.001369,male
6.001369,male
6.001369,female
6.001369,male
6.001369,male
6.001369,female
6.001369,female
6.001369,male
6.001369,female
6.001369,male
6.004107,male
6.004107,male
6.004107,female
6.004107,female
6.004107,female
6.0068445,male
6.0095825,female
6.0123205,male
6.0123205,female
6.0123205,male
6.0123205,female
6.015058,male
6.015058,male
6.017796,male
6.017796,female
6.020534,male
6.0232716,female
6.0232716,female
6.0260096,male
6.0260096,male
6.0260096,male
6.0287476,male
6.0287476,male
6.0314851,male
6.0342231,female
6.0342231,female
6.0369611,male
6.0396986,female
6.0396986,female
6.0396986,male
6.0396986,male
6.0424366,male
6.0424366,female
6.0424366,female
6.0424366,male
6.0451746,female
6.0479126,female
6.0479126,male
6.0479126,female
6.0533881,male
6.0533881,female
6.0561261,female
6.0561261,male
6.0561261,female
6.0561261,female
6.0561261,male
6.0588636,male
6.0588636,male
6.0616016,male
6.0616016,male
6.0616016,female
6.0643396,female
6.0643396,female
6.0643396,male
6.0670772,male
6.0698152,male
6.0725532,female
6.0725532,female
6.0725532,male
6.0725532,female
6.0752907,female
6.0752907,male
6.0780287,male
6.0780287,male
6.0807667,male
6.0807667,female
6.0807667,female
6.0807667,male
6.0835047,female
6.0835047,female
6.0862422,male
6.0889802,female
6.0889802,female
6.0889802,male
6.0889802,female
6.0917182,female
6.0917182,female
6.0917182,female
6.0944557,female
6.0971937,male
6.0971937,female
6.0971937,female
6.0999317,male
6.0999317,female
6.1026692,female
6.1026692,female
6.1026692,male
6.1108828,male
6.1136208,male
6.1163588,female
6.1163588,female
6.1218343,female
6.1245723,male
6.1245723,male
6.1273103,female
6.1273103,male
6.1300478,female
6.1300478,female
6.1300478,female
6.1355238,male
6.1382613,female
6.1382613,male
6.1409993,male
6.1409993,male
6.1437373,male
6.1464748,female
6.1464748,male
6.1492128,male
6.1492128,male
6.1492128,female
6.1574264,female
6.1574264,female
6.1629024,female
6.1656399,male
6.1656399,male
6.1656399,female
6.1656399,male
6.1656399,female
6.1683779,female
6.1711159,male
6.1711159,male
6.1711159,female
6.1711159,male
6.1738534,male
6.1765914,male
6.1765914,female
6.1765914,male
6.1793294,male
6.1793294,male
6.1793294,female
6.1793294,female
6.1793294,male
6.1820669,female
6.1848049,female
6.1848049,male
6.1875429,male
6.1902804,female
6.1902804,male
6.1930184,male
6.1930184,male
6.1957564,male
6.1957564,female
6.1957564,male
6.1957564,female
6.1957564,female
6.198494,female
6.198494,female
6.201232,female
6.201232,female
6.201232,male
6.201232,male
6.20397,female
6.20397,male
6.20397,male
6.20397,male
6.206708,male
6.206708,female
6.2121835,male
6.2121835,female
6.2121835,male
6.2149215,female
6.2149215,male
6.2149215,female
6.2149215,male
6.217659,female
6.217659,female
6.217659,female
6.220397,female
6.220397,male
6.220397,female
6.220397,female
6.223135,male
6.2258725,male
6.2258725,female
6.2286105,female
6.2286105,male
6.2286105,female
6.2286105,female
6.2313485,female
6.2313485,male
6.234086,male
6.234086,female
6.234086,male
6.234086,female
6.236824,female
6.236824,female
6.239562,male
6.239562,female
6.239562,male
6.2422996,male
6.2422996,male
6.2450376,male
6.2450376,male
6.2450376,male
6.2450376,female
6.2450376,female
6.2477756,male
6.2477756,female
6.2477756,male
6.2477756,male
6.2477756,male
6.2505136,male
6.2532511,female
6.2532511,female
6.2532511,female
6.2587271,female
6.2587271,female
6.2587271,female
6.2614646,male
6.2614646,female
6.2614646,female
6.2614646,female
6.2642026,female
6.2669406,female
6.2751541,male
6.2778916,female
6.2778916,male
6.2806296,female
6.2806296,male
6.2806296,male
6.2833676,male
6.2833676,female
6.2833676,female
6.2833676,male
6.2833676,male
6.2833676,female
6.2861056,female
6.2861056,male
6.2861056,male
6.2861056,female
6.2888432,female
6.2888432,male
6.2888432,male
6.2888432,male
6.2915812,male
6.2915812,male
6.2915812,male
6.2915812,male
6.2915812,male
6.2915812,male
6.2943192,female
6.2943192,male
6.2970567,male
6.2970567,male
6.2997947,female
6.2997947,female
6.2997947,female
6.2997947,female
6.2997947,male
6.2997947,female
6.3025327,male
6.3025327,male
6.3052702,female
6.3052702,female
6.3052702,male
6.3052702,male
6.3080082,female
6.3080082,female
6.3107462,male
6.3134837,female
6.3134837,male
6.3162217,male
6.3189597,female
6.3189597,male
6.3189597,male
6.3189597,female
6.3189597,female
6.3216972,male
6.3216972,male
6.3244352,female
6.3244352,male
6.3244352,female
6.3271732,male
6.3299112,female
6.3299112,female
6.3299112,female
6.3326488,male
6.3326488,male
6.3326488,male
6.3353868,female
6.3381248,female
6.3381248,male
6.3408623,male
6.3408623,male
6.3436003,female
6.3436003,male
6.3436003,male
6.3436003,female
6.3436003,male
6.3463383,female
6.3463383,female
6.3490758,male
6.3490758,male
6.3518138,female
6.3518138,male
6.3545518,female
6.3545518,female
6.3572893,male
6.3572893,female
6.3600273,male
6.3600273,female
6.3627653,female
6.3627653,male
6.3655033,male
6.3655033,male
6.3655033,male
6.3682408,female
6.3682408,male
6.3709788,male
6.3709788,female
6.3709788,male
6.3709788,male
6.3709788,male
6.3737168,male
6.3764544,female
6.3764544,male
6.3764544,female
6.3764544,male
6.3764544,female
6.3791924,male
6.3791924,male
6.3819304,male
6.3846679,male
6.3846679,female
6.3846679,male
6.3846679,male
6.3846679,female
6.3874059,female
6.3901439,male
6.3901439,female
6.3901439,female
6.3901439,male
6.3928814,female
6.3928814,male
6.3928814,female
6.3928814,male
6.3956194,female
6.3956194,female
6.3956194,female
6.3956194,male
6.3983574,female
6.4010949,female
6.4010949,male
6.4010949,female
6.4010949,female
6.4010949,female
6.4038329,female
6.4093089,male
6.4093089,female
6.4120464,female
6.4120464,male
6.4120464,female
6.4175224,male
6.4175224,male
6.42026,male
6.42026,female
6.42026,male
6.42026,male
6.422998,female
6.422998,male
6.422998,male
6.4284735,female
6.4284735,female
6.4284735,male
6.4339495,male
6.4339495,male
6.436687,female
6.436687,male
6.436687,female
6.439425,female
6.439425,female
6.442163,female
6.442163,female
6.442163,male
6.442163,female
6.442163,male
6.444901,male
6.444901,female
6.4476385,male
6.4476385,male
6.4503765,female
6.4503765,male
6.4531145,female
6.4531145,female
6.455852,male
6.455852,female
6.455852,male
6.461328,female
6.461328,male
6.4668036,female
6.4668036,male
6.4695415,male
6.4695415,female
6.4695415,female
6.4695415,male
6.4722791,male
6.4722791,male
6.4722791,female
6.4750171,male
6.4777551,male
6.4777551,female
6.4777551,female
6.4777551,female
6.4777551,male
6.4777551,male
6.4832306,female
6.4832306,male
6.4859686,male
6.4859686,female
6.4859686,female
6.4859686,male
6.4887066,female
6.4914441,male
6.4914441,male
6.4914441,male
6.4914441,female
6.4914441,female
6.4941821,female
6.4969201,female
6.4996576,male
6.5023956,female
6.5023956,female
6.5023956,female
6.5051336,female
6.5051336,female
6.5051336,male
6.5078712,male
6.5078712,male
6.5106091,male
6.5106091,female
6.5133471,male
6.5133471,female
6.5160847,female
6.5188227,female
6.5188227,female
6.5188227,female
6.5215607,male
6.5215607,female
6.5215607,female
6.5215607,female
6.5215607,male
6.5242982,male
6.5242982,male
6.5242982,female
6.5242982,female
6.5242982,female
6.5242982,female
6.5270362,male
6.5270362,female
6.5270362,female
6.5325122,male
6.5325122,female
6.5325122,male
6.5325122,female
6.5352497,female
6.5352497,male
6.5379877,female
6.5434632,male
6.5434632,male
6.5434632,female
6.5434632,female
6.5462012,female
6.5462012,male
6.5489392,male
6.5516768,female
6.5516768,male
6.5516768,male
6.5544147,male
6.5544147,female
6.5544147,female
6.5544147,female
6.5544147,male
6.5544147,female
6.5571527,male
6.5571527,female
6.5626283,female
6.5626283,female
6.5653663,male
6.5653663,male
6.5653663,female
6.5681043,female
6.5681043,female
6.5708418,male
6.5708418,male
6.5708418,male
6.5708418,female
6.5763178,male
6.5763178,male
6.5763178,female
6.5790553,male
6.5817933,male
6.5817933,female
6.5817933,male
6.5817933,female
6.5845313,male
6.5845313,female
6.5872688,female
6.5872688,female
6.5872688,male
6.5872688,female
6.5872688,male
6.5900068,male
6.5900068,male
6.5900068,female
6.5900068,male
6.5927448,male
6.5927448,female
6.5954823,female
6.5954823,female
6.5954823,female
6.5982203,female
6.6009583,male
6.6009583,male
6.6009583,male
6.6036959,female
6.6036959,male
6.6064339,female
6.6064339,male
6.6091719,male
6.6091719,female
6.6091719,male
6.6119099,male
6.6119099,female
6.6119099,female
6.6146474,female
6.6173854,male
6.6173854,female
6.6201234,male
6.6201234,female
6.6201234,female
6.6201234,male
6.6201234,female
6.6228609,male
6.6228609,female
6.6228609,male
6.6228609,male
6.6255989,female
6.6255989,male
6.6255989,female
6.6283369,female
6.6283369,female
6.6310744,female
6.6310744,male
6.6338124,female
6.6338124,female
6.6338124,female
6.6338124,female
6.6392879,female
6.6420259,female
6.6420259,male
6.6447639,female
6.6447639,female
6.6475019,female
6.6475019,female
6.6502395,male
6.6529775,female
6.6557155,female
6.6557155,female
6.658453,female
6.661191,female
6.663929,male
6.663929,female
6.663929,female
6.663929,male
6.663929,male
6.6666665,male
6.6666665,female
6.6721425,male
6.6721425,female
6.67488,female
6.67488,female
6.67488,male
6.677618,female
6.677618,male
6.677618,male
6.677618,female
6.680356,male
6.680356,female
6.680356,male
6.6830935,male
6.6858315,male
6.6858315,female
6.6858315,female
6.6858315,female
6.6858315,male
6.6885695,female
6.6885695,female
6.6913075,female
6.6913075,male
6.6940451,female
6.6940451,female
6.6940451,female
6.6940451,male
6.6967831,male
6.6995211,female
6.7022586,female
6.7022586,male
6.7022586,male
6.7022586,female
6.7049966,male
6.7049966,female
6.7049966,male
6.7077346,female
6.7077346,male
6.7104721,male
6.7104721,female
6.7132101,female
6.7132101,male
6.7132101,male
6.7132101,female
6.7186856,female
6.7186856,female
6.7214236,male
6.7214236,male
6.7241616,male
6.7241616,female
6.7241616,female
6.7268991,male
6.7351131,male
6.7351131,female
6.7351131,female
6.7351131,female
6.7378507,male
6.7405887,female
6.7405887,male
6.7405887,female
6.7433267,male
6.7433267,male
6.7460642,female
6.7460642,female
6.7460642,female
6.7515402,male
6.7542777,male
6.7542777,female
6.7570157,male
6.7570157,male
6.7570157,male
6.7597537,female
6.7624912,female
6.7624912,female
6.7624912,female
6.7624912,male
6.7652292,female
6.7707052,female
6.7707052,female
6.7707052,male
6.7761807,female
6.7761807,female
6.7789187,female
6.7789187,female
6.7789187,male
6.7816563,male
6.7843943,female
6.7843943,male
6.7898698,female
6.7898698,male
6.7898698,female
6.7926078,male
6.7953458,male
6.7953458,female
6.7980833,male
6.7980833,male
6.7980833,male
6.7980833,female
6.8035593,male
6.8035593,male
6.8062968,male
6.8145108,male
6.8145108,male
6.8145108,female
6.8172483,male
6.8172483,female
6.8199863,male
6.8227243,female
6.8227243,male
6.8254619,male
6.8254619,female
6.8254619,male
6.8254619,male
6.8281999,female
6.8309379,male
6.8309379,female
6.8309379,female
6.8336754,female
6.8336754,female
6.8336754,female
6.8336754,male
6.8364134,female
6.8364134,female
6.8391514,male
6.8391514,male
6.8418889,male
6.8473649,male
6.8473649,female
6.8528404,male
6.8583164,female
6.8583164,female
6.8610539,male
6.8610539,male
6.8637919,female
6.8747435,female
6.8747435,female
6.8747435,female
6.8747435,male
6.877481,male
6.882957,female
6.882957,male
6.882957,male
6.8856945,male
6.8911705,female
6.8939085,female
6.8939085,male
6.8939085,female
6.8939085,male
6.899384,male
6.899384,male
6.902122,male
6.9075975,male
6.9075975,male
6.9103355,female
6.9103355,male
6.9130731,female
6.9158111,male
6.9158111,male
6.9185491,male
6.9185491,female
6.9212866,male
6.9212866,female
6.9240246,female
6.9267626,female
6.9267626,female
6.9267626,male
6.9295006,male
6.9295006,female
6.9295006,female
6.9295006,female
6.9295006,male
6.9322381,female
6.9322381,male
6.9349761,male
6.9377141,male
6.9377141,male
6.9404516,female
6.9404516,male
6.9404516,female
6.9404516,male
6.9404516,female
6.9431896,female
6.9431896,male
6.9459276,female
6.9459276,female
6.9486651,male
6.9486651,female
6.9486651,female
6.9541411,female
6.9568787,female
6.9568787,female
6.9596167,male
6.9596167,male
6.9623547,female
6.9650922,male
6.9678302,female
6.9705682,male
6.9733062,male
6.9760437,female
6.9760437,female
6.9760437,female
6.9787817,male
6.9787817,male
6.9787817,male
6.9787817,female
6.9815197,male
6.9815197,male
6.9815197,male
6.9842572,male
6.9842572,female
6.9842572,male
6.9869952,male
6.9869952,female
6.9897332,male
6.9897332,female
6.9897332,female
6.9924707,male
6.9952087,female
6.9952087,male
6.9952087,male
6.9952087,female
6.9979467,male
6.9979467,female
6.9979467,male
6.9979467,female
7,female
7,female
7,female
7,female
7,male
7,male
7,male
7,male
7,male
7,male
7,male
7,female
7,male
7,male
7,female
7,female
7,female
7,female
7,male
7,male
7,female
7,female
7,male
7,male
7,female
7,female
7,female
7,female
7,male
7,female
7,female
7,male
7,female
7,female
7,female
7,male
7,male
7,female
7,male
7,male
7,female
7,female
7,male
7,male
7,male
7,male
7,male
7,male
7,male
7,female
7,male
7,male
7,female
7,male
7,male
7,male
7,male
7,female
7,female
7,male
7,female
7,female
7,female
7,female
7,male
7,female
7,male
7,female
7,male
7,female
7,female
7,male
7,male
7,female
7,male
7,male
7,male
7,male
7,female
7,male
7,female
7,female
7,female
7,male
7,male
7,male
7,female
7,female
7,male
7,male
7,female
7,female
7,female
7,female
7,male
7,male
7,female
7,female
7,female
7,male
7,male
7,female
7,female
7,male
7,female
7,female
7,male
7,female
7,female
7,male
7,male
7,male
7,female
7,female
7,male
7,female
7,female
7,male
7,male
7,female
7,female
7,male
7,female
7,male
7,male
7,female
7,female
7,male
7,female
7,female
7,female
7,female
7,female
7,female
7,male
7,female
7,female
7,female
7,male
7,male
7,female
7,female
7,male
7,female
7,male
7,female
7,female
7,female
7,male
7,female
7,male
7,male
7,male
7,male
7,male
7,female
7,female
7,male
7,male
7,male
7,female
7,male
7,female
7,female
7,male
7,male
7,male
7,male
7,male
7,male
7,female
7,male
7,male
7,male
7,male
7,male
7,female
7,female
7,female
7,male
7,female
7,male
7,male
7,male
7,female
7,male
7,male
7,male
7,female
7,male
7,female
7,male
7,male
7,female
7,female
7,female
7,female
7,female
7,female
7,male
7,male
7,male
7,male
7,male
7,male
7,male
7,female
7,male
7,female
7,male
7,female
7,male
7,female
7,female
7,male
7,male
7,female
7,female
7,male
7,male
7,female
7,male
7,female
7,female
7,female
7,female
7,female
7,male
7,male
7,female
7,female
7,male
7,female
7,male
7,female
7,male
7,male
7,male
7,male
7,female
7,male
7,male
7,female
7,male
7,female
7,male
7,female
7,female
7,male
7,female
7,female
7,male
7,male
